Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
1,0,24,0,0.0,0.0,0.0,358.7019,130.97722,65.22678,1496.4418,1388.3835,692.0824,1.9971307E-4,9.187674E-5
2,0,10,0,0.0,0.0,0.0,492.95883,319.81305,159.83658,1648.3315,1398.7136,699.0886,2.4638916E-4,7.111951E-5
3,0,24,0,0.0,0.0,0.0,481.13095,169.59738,84.66694,1423.4833,1387.8024,691.55994,1.7468468E-4,8.945553E-5
4,1,6,0,0.73467827,960.0,480.0,583.9339,272.05435,135.92427,1575.1593,1373.2229,680.95715,0.0064759618,1.3720168E-4
5,0,13,0,0.0,0.0,0.0,559.26086,276.94775,138.4557,1347.9965,1392.5243,694.8185,2.3177777E-4,8.5693195E-5
6,1,10,0,0.5075073,922.402,461.04437,556.49524,265.49298,132.61781,1495.1125,1394.6958,696.07495,0.0068063927,1.4939699E-4
7,0,10,0,0.0,0.0,0.0,486.31958,156.15921,78.044235,1352.0182,1374.0924,681.5891,1.6219205E-4,8.053309E-5
8,0,21,0,0.0,0.0,0.0,351.00287,156.99596,78.37221,1493.2437,1376.3292,682.7782,2.367808E-4,9.1592774E-5
9,0,49,0,0.0,0.0,0.0,418.9703,90.964806,45.375175,1228.6387,1361.9033,673.3957,1.8721091E-4,1.19280965E-4
10,0,17,0,0.0,0.0,0.0,344.07034,163.59743,81.69999,1513.2113,1381.2405,686.72784,2.2377867E-4,8.692984E-5
11,0,10,0,0.0,0.0,0.0,631.2713,372.22742,186.04176,1389.6538,1382.7559,687.54877,3.62468E-4,8.693973E-5
12,1,39,0,0.9374056,807.428,403.48724,430.66177,188.40471,93.939896,1248.3835,1377.0372,684.0705,0.00662045,1.7746951E-4
13,0,13,0,0.0,0.0,0.0,541.8995,238.09926,118.94886,1247.295,1377.0475,683.83704,1.698473E-4,9.023847E-5
14,1,26,0,0.5073271,823.84375,411.85593,419.17386,280.85583,140.3106,1383.7379,1382.0099,686.56104,0.0068114097,1.65255E-4
15,0,10,0,0.0,0.0,0.0,531.8602,363.34543,181.59966,1702.2637,1385.6956,689.3482,2.8064643E-4,7.186094E-5
16,0,20,0,0.0,0.0,0.0,590.5888,324.5052,162.19922,1551.778,1391.4209,693.77576,3.729239E-4,8.791264E-5
17,0,28,0,0.0,0.0,0.0,565.05145,310.46924,155.15636,1297.9885,1354.8154,668.81976,2.4990932E-4,9.89298E-5
18,0,15,0,0.0,0.0,0.0,555.33026,287.3661,143.59853,1676.6062,1374.6819,681.99963,4.9497985E-4,8.085655E-5
19,0,20,0,0.0,0.0,0.0,367.3968,190.98448,95.41973,1236.8004,1338.9855,657.3566,2.0863987E-4,1.034981E-4
20,0,11,0,0.0,0.0,0.0,643.73267,377.82288,188.83076,1449.65,1374.106,681.5575,3.254152E-4,8.501594E-5
21,0,16,0,0.0,0.0,0.0,548.642,225.94841,112.90126,1541.4313,1371.5441,679.8858,3.3916373E-4,8.290314E-5
22,0,31,0,0.0,0.0,0.0,584.2895,273.0495,136.45348,1394.1427,1375.5588,682.8575,2.254501E-4,9.478615E-5
23,0,28,0,0.0,0.0,0.0,544.88855,328.29907,163.83693,1194.4479,1376.4038,682.7507,3.815669E-4,1.0768583E-4
24,0,29,0,0.0,0.0,0.0,380.70026,214.69786,107.00943,1302.6056,1368.2917,677.8417,2.0796224E-4,1.0511922E-4
25,1,20,1,1.1785717,1135.3723,567.56934,589.89886,335.71082,167.46878,1394.2369,1378.2859,684.60406,0.006236844,1.5300165E-4
26,0,21,0,0.0,0.0,0.0,387.65335,127.804184,63.858986,1416.2979,1354.5404,668.75714,2.0595307E-4,9.341465E-5
27,1,34,1,1.1640549,1230.8008,615.3206,550.30597,283.9467,141.69348,1237.0734,1357.902,670.63495,0.006458915,1.6808472E-4
28,0,53,0,0.0,0.0,0.0,377.60104,194.0401,96.91559,1241.7793,1380.4803,686.2947,4.3717155E-4,1.3173828E-4
