Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
1,0,23,0,0.0,0.0,0.0,424.639,225.35895,112.35973,1551.0988,1381.3081,686.9902,2.531193E-4,9.7782686E-5
2,0,47,0,0.0,0.0,0.0,390.085,140.91434,70.37166,1548.6909,1384.5559,689.3701,2.520051E-4,1.30609E-4
3,0,32,0,0.0,0.0,0.0,569.7714,316.30383,157.62683,1377.9158,1385.453,689.6179,5.846805E-4,1.1391496E-4
4,0,58,0,0.0,0.0,0.0,411.3018,81.06017,40.325073,1390.735,1371.4332,679.75226,3.4584125E-4,1.4553792E-4
5,0,12,0,0.0,0.0,0.0,612.48975,336.69492,168.10326,1802.3075,1395.2251,696.61285,2.113595E-4,7.3541676E-5
6,0,25,0,0.0,0.0,0.0,567.8126,261.4833,130.53789,1687.3197,1385.5938,689.92426,3.0976103E-4,8.942534E-5
7,0,21,0,0.0,0.0,0.0,607.62415,369.91376,184.51169,1600.9885,1394.3328,696.00287,2.6373772E-4,9.073318E-5
8,0,14,0,0.0,0.0,0.0,452.88907,308.71686,154.17574,1441.4924,1388.9694,692.45465,2.6518386E-4,9.2637936E-5
9,0,51,0,0.0,0.0,0.0,312.48264,150.84164,75.175705,1363.5769,1393.6384,695.63226,2.8172822E-4,1.581526E-4
10,0,26,0,0.0,0.0,0.0,544.97,265.16736,132.45584,1581.4912,1387.481,691.28284,2.3383787E-4,9.649024E-5
11,0,39,0,0.0,0.0,0.0,469.55225,154.84853,77.21617,1432.7109,1378.3752,684.4988,2.475054E-4,1.1615452E-4
12,0,55,0,0.0,0.0,0.0,450.2878,244.73343,121.72787,1342.5139,1371.6233,680.37054,4.014516E-4,1.3990278E-4
13,0,10,0,0.0,0.0,0.0,396.5086,129.0528,64.397804,1315.069,1372.624,680.4234,4.1860866E-4,9.990051E-5
14,0,62,0,0.0,0.0,0.0,384.1504,104.934715,52.377937,1312.949,1370.4291,679.41846,3.3053034E-4,1.5881144E-4
15,0,13,0,0.0,0.0,0.0,530.7726,348.21826,172.78201,1372.1946,1366.1029,675.7695,3.739247E-4,9.5886106E-5
16,0,28,0,0.0,0.0,0.0,465.7314,198.57512,96.0281,1373.3099,1374.6077,681.93097,3.343695E-4,1.10536304E-4
17,0,39,0,0.0,0.0,0.0,459.21854,144.5746,72.15996,1277.4463,1344.336,659.3652,3.5193295E-4,1.2591602E-4
18,0,36,0,0.0,0.0,0.0,573.5844,333.22968,166.35265,1295.2407,1339.0399,656.8791,9.988163E-4,1.2699384E-4
19,0,24,0,0.0,0.0,0.0,569.64716,477.3977,238.27907,1286.35,1340.4402,658.84924,0.001587808,1.3397432E-4
20,0,52,0,0.0,0.0,0.0,297.54977,124.24372,61.788765,1017.7937,1259.0314,598.1092,3.5298514E-4,1.8208419E-4
21,0,55,0,0.0,0.0,0.0,464.58624,113.04708,56.382072,1253.6366,1312.2444,638.92737,3.5172503E-4,1.3926197E-4
22,0,36,0,0.0,0.0,0.0,450.7774,490.06934,243.01988,1205.8429,1295.0203,624.2855,5.899366E-4,1.4921481E-4
23,1,38,0,0.991004,936.3966,467.97086,392.7911,482.38553,240.77452,872.20776,1327.4059,648.6039,0.0063882275,2.709682E-4
24,0,49,0,0.0,0.0,0.0,608.2968,290.93893,145.1815,1336.7739,1350.7668,664.6823,4.1246082E-4,1.1960563E-4
25,0,45,0,0.0,0.0,0.0,594.4471,297.0997,148.50026,1185.6631,1342.9803,659.6931,3.7095588E-4,1.2265804E-4
26,0,27,0,0.0,0.0,0.0,554.08215,436.4966,217.97092,1034.4374,1374.5898,682.05383,0.0014515514,1.6352098E-4
27,3,26,2,1.0610901,1118.6256,559.29486,400.56833,334.04767,166.71725,798.10144,1352.4592,666.9054,0.006580677,3.9455184E-4
28,0,23,0,0.0,0.0,0.0,505.5079,597.4675,298.1751,1182.0759,1278.8003,614.9085,0.004004791,1.5213575E-4
29,4,14,3,0.66287947,1013.6852,506.81592,402.25977,289.65726,144.35193,747.54236,1354.6664,667.3986,0.0068729147,5.7975156E-4
30,0,12,0,0.0,0.0,0.0,530.8875,265.4256,132.37952,798.6984,1273.3201,609.49146,6.18967E-4,1.581515E-4
31,0,26,0,0.0,0.0,0.0,467.75095,395.05554,197.09532,591.90735,1269.4966,609.2751,0.005630337,3.2166622E-4
32,0,56,0,0.0,0.0,0.0,609.38605,327.8355,163.88307,749.38184,1326.942,648.21906,5.3793675E-4,1.6323212E-4
33,0,32,0,0.0,0.0,0.0,503.47314,253.01811,126.08996,584.0476,1281.3416,615.9832,8.2840765E-4,2.3204123E-4
34,6,8,2,1.0773464,1093.254,546.50635,341.99905,411.05304,205.10747,574.4653,1313.56,638.75385,0.0067529217,6.9451163E-4
35,2,9,1,0.73468065,1168.4125,584.17017,487.35336,359.73505,179.72626,476.5031,1368.7089,677.60077,0.0065510673,5.826521E-4
36,3,6,1,0.7707265,1292.2557,646.09064,602.2893,427.5106,213.0567,611.4034,1380.42,686.22925,0.006672703,4.6786037E-4
37,3,11,0,0.6261899,1083.6666,541.8333,336.2484,559.37683,279.01385,371.17422,1316.893,641.9319,0.0068991333,6.9874286E-4
