Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
1,0,23,0,0.0,0.0,0.0,436.69675,177.10411,88.42169,1492.5508,1389.2312,692.08704,3.282171E-4,1.0485771E-4
2,0,21,0,0.0,0.0,0.0,564.54266,294.99487,147.31743,1357.1108,1396.4,697.51807,6.249171E-4,1.1163661E-4
3,0,28,0,0.0,0.0,0.0,389.86923,117.558205,58.57023,1365.6357,1377.5779,684.37646,2.6351635E-4,1.1420031E-4
4,0,10,0,0.0,0.0,0.0,637.3065,349.23383,174.56268,1882.2302,1383.7322,688.5758,2.7156377E-4,6.7662804E-5
5,1,22,0,1.2099915,733.9048,366.70554,391.80652,144.77084,72.14317,1432.1531,1380.2463,685.6597,0.00612208,1.6476994E-4
6,0,23,0,0.0,0.0,0.0,599.31165,268.84875,134.1671,1282.9563,1393.2637,695.34534,7.770735E-4,1.1220927E-4
7,0,9,0,0.0,0.0,0.0,633.39,359.94943,179.70811,1765.8687,1390.6888,693.4573,3.9268623E-4,7.7343815E-5
8,0,10,0,0.0,0.0,0.0,530.23456,351.36346,175.61955,1451.5883,1368.9232,678.1292,2.3388065E-4,8.654116E-5
9,0,38,0,0.0,0.0,0.0,561.06915,226.29901,112.937935,1521.5404,1389.4078,692.6561,3.6977945E-4,1.0878855E-4
10,0,19,0,0.0,0.0,0.0,438.38843,298.9247,149.11829,1314.7194,1366.6342,676.43646,4.26788E-4,1.0927771E-4
11,0,44,0,0.0,0.0,0.0,342.4785,130.03609,64.83208,1307.5817,1385.382,689.4494,6.008762E-4,1.4887213E-4
12,0,33,0,0.0,0.0,0.0,369.31964,112.67456,56.031258,1387.4265,1370.7914,678.9928,7.152404E-4,1.3069251E-4
13,0,11,0,0.0,0.0,0.0,384.7955,267.0745,133.28732,1337.0269,1361.5996,673.2151,4.400516E-4,1.0600982E-4
14,0,33,0,0.0,0.0,0.0,587.00116,312.82687,156.36299,1056.0024,1360.178,671.30884,8.3073636E-4,1.4009487E-4
15,0,34,0,0.0,0.0,0.0,594.90643,341.1848,170.30376,1400.0153,1373.2246,680.9692,5.050128E-4,1.1055886E-4
16,0,27,0,0.0,0.0,0.0,443.15173,247.36115,123.52437,1181.9799,1368.1589,677.5116,4.2545647E-4,1.2937952E-4
