Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
1,0,18,0,0.0,0.0,0.0,530.98773,301.20294,150.26028,1509.9103,1396.6179,697.48236,3.273445E-4,9.4424206E-5
2,0,37,0,0.0,0.0,0.0,263.5912,86.72059,43.195457,1456.2135,1391.5804,694.0151,2.7597783E-4,1.4319358E-4
3,0,12,0,0.0,0.0,0.0,534.0601,255.91478,127.85858,1511.3503,1384.3684,689.12836,2.3254636E-4,8.257879E-5
4,0,33,0,0.0,0.0,0.0,316.29376,144.07446,71.881,1519.5321,1381.8743,687.0062,2.4346291E-4,1.2347706E-4
5,0,22,0,0.0,0.0,0.0,572.5612,325.02463,162.35484,1578.3073,1397.1035,697.9848,3.13193E-4,9.0209214E-5
6,0,16,0,0.0,0.0,0.0,510.535,175.4758,87.435165,1556.176,1398.9203,699.1297,1.6923045E-4,8.435723E-5
7,0,21,0,0.0,0.0,0.0,602.6001,378.2902,188.90402,1535.6575,1397.3473,698.0102,3.4114346E-4,9.466491E-5
8,0,21,0,0.0,0.0,0.0,441.40698,224.00954,111.90832,1497.2429,1395.7737,696.8022,2.588308E-4,9.848359E-5
9,0,20,0,0.0,0.0,0.0,545.35016,240.88101,120.30231,1570.053,1389.5267,692.68243,2.5007752E-4,8.896611E-5
10,0,11,0,0.0,0.0,0.0,360.2888,200.70836,100.28013,1459.5012,1378.3073,685.1226,2.213141E-4,8.903956E-5
11,0,15,0,0.0,0.0,0.0,500.45685,210.7439,105.176544,1516.011,1384.6764,689.0731,2.610515E-4,9.048882E-5
12,0,9,0,0.0,0.0,0.0,457.23367,246.90733,123.22116,1545.6597,1389.2076,692.0629,1.9178413E-4,8.006657E-5
13,0,29,0,0.0,0.0,0.0,413.397,233.55258,115.92365,1461.5486,1387.1447,690.6869,3.0632105E-4,1.0877257E-4
14,0,29,0,0.0,0.0,0.0,342.20847,192.55495,95.98806,1478.3214,1397.1106,697.7371,4.3603062E-4,1.1541672E-4
15,0,19,0,0.0,0.0,0.0,470.8213,147.58067,73.705666,1539.4033,1384.088,689.0993,2.1382982E-4,9.257383E-5
16,0,32,0,0.0,0.0,0.0,365.08112,213.89034,106.8497,1348.0034,1378.0308,684.86194,7.188136E-4,1.3328821E-4
17,0,24,0,0.0,0.0,0.0,424.89807,209.19716,104.11841,1478.6176,1385.8262,689.459,2.461079E-4,1.01300386E-4
18,0,12,0,0.0,0.0,0.0,545.5257,254.10597,126.931946,1507.7933,1371.8846,679.30524,5.678731E-4,9.0258465E-5
19,0,12,0,0.0,0.0,0.0,626.29834,382.7611,191.29158,1621.5356,1393.6555,695.14386,4.1074562E-4,9.001575E-5
20,0,13,0,0.0,0.0,0.0,564.0161,403.991,201.67645,1634.602,1383.7297,688.4289,7.754842E-4,9.622624E-5
21,0,44,0,0.0,0.0,0.0,361.75772,255.20656,127.45129,1250.2214,1337.3777,655.9042,5.236623E-4,1.5093028E-4
22,0,11,0,0.0,0.0,0.0,572.47797,392.65652,196.16022,1510.6008,1365.1808,675.2228,4.2199696E-4,8.965267E-5
23,0,25,0,0.0,0.0,0.0,445.67188,127.90541,63.856186,1464.8448,1387.1287,691.0506,2.1980207E-4,1.0249628E-4
24,0,28,0,0.0,0.0,0.0,479.1933,237.4479,118.51992,1439.8633,1380.0176,686.20734,2.9322694E-4,1.0599973E-4
25,0,34,0,0.0,0.0,0.0,569.72437,351.45886,175.59932,1176.0781,1386.6407,690.3125,0.0011023511,1.4156014E-4
26,0,18,0,0.0,0.0,0.0,484.61224,158.01503,78.571365,1497.9064,1386.2756,689.9957,2.9894634E-4,9.266098E-5
27,1,24,1,0.5069809,1165.0,582.5,489.4905,289.4169,143.86052,1296.9329,1373.5638,681.3888,0.00671289,1.7509118E-4
28,1,14,0,1.0199432,1166.0,583.0,595.39734,394.00153,196.84807,1431.2747,1385.6167,689.5954,0.0063615474,1.7816489E-4
29,0,10,0,0.0,0.0,0.0,592.27386,315.1058,157.5093,1188.223,1390.3761,693.2262,0.0014382082,2.148094E-4
30,2,19,0,0.82102966,1130.5,565.25,503.44263,312.00217,155.91556,866.5072,1365.031,675.6531,0.006753621,3.9021613E-4
31,0,65,0,0.0,0.0,0.0,528.63776,416.15958,207.90985,1411.1858,1375.8785,683.2112,3.5542797E-4,1.3874169E-4
32,0,64,0,0.0,0.0,0.0,380.91315,338.1279,168.555,765.8864,1323.5348,647.8637,3.2219218E-4,1.8571898E-4
33,1,35,0,0.8331814,1191.9388,595.9407,410.4465,958.2692,478.99454,1004.30975,1381.5524,687.16736,0.0064960043,2.5194426E-4
34,0,79,0,0.0,0.0,0.0,422.13315,263.5089,131.59024,913.2475,1383.051,687.75183,2.874645E-4,1.7754754E-4
35,0,4,0,0.0,0.0,0.0,331.75616,714.9138,357.17227,790.7717,1378.2345,685.0192,0.0015472336,3.0363572E-4
36,2,62,0,0.8840585,1155.8723,577.82635,534.137,401.65027,200.68678,681.79895,1350.0922,665.4082,0.006656446,3.2598787E-4
37,2,20,1,0.8750334,1160.1873,579.83936,457.2963,296.67853,148.21956,600.5747,1394.4386,695.9159,0.0066745123,3.839541E-4
38,0,52,0,0.0,0.0,0.0,420.5229,163.18709,81.46606,539.6269,1375.3065,682.1575,5.1506184E-4,2.1357261E-4
39,2,23,0,0.91593695,1255.1643,627.4707,399.26218,512.603,256.07535,962.65466,1378.1183,684.64154,0.0066098566,3.4054398E-4
40,0,94,0,0.0,0.0,0.0,387.81522,163.23523,81.40771,783.6563,1399.3492,699.51715,8.0824655E-4,2.015073E-4
41,3,16,1,1.0041361,1088.9465,544.3546,344.81036,719.2733,359.45792,632.6999,1375.4064,683.17975,0.006572873,4.9183844E-4
42,6,10,0,0.89569616,1139.1382,569.38635,358.55447,881.25696,440.4794,358.03458,1391.1956,694.1011,0.00688484,8.251999E-4
43,24,15,5,0.7077503,1181.3002,590.5379,289.36435,990.54675,494.98013,257.75302,1398.7229,698.91766,0.0068878965,0.0021120687
44,0,96,0,0.0,0.0,0.0,568.3629,353.69516,176.54387,1252.4141,1399.8314,699.85144,2.1086316E-4,1.4734996E-4
45,7,24,0,0.7996446,1231.929,615.88275,263.97647,879.01337,439.32822,320.9638,1399.4487,699.553,0.006860822,8.25675E-4
46,0,8,0,0.0,0.0,0.0,535.9195,616.5108,308.16602,336.04373,1266.8363,608.6947,0.001405352,3.805035E-4
47,0,91,0,0.0,0.0,0.0,337.54828,359.96994,179.63452,446.43176,1072.0571,477.08698,2.8769163E-4,2.2244533E-4
48,1,95,0,1.1721401,1171.2178,585.41187,487.2654,428.7585,214.16641,952.56195,1397.6448,697.90186,0.0064167897,2.3125064E-4
49,0,85,0,0.0,0.0,0.0,343.7026,279.77142,139.67027,896.9527,1392.8462,695.01013,3.8485762E-4,2.1611353E-4
50,0,1,0,0.0,0.0,0.0,496.51187,141.74881,70.780365,488.25833,1385.5497,689.7699,0.0035965166,4.64728E-4
51,0,79,0,0.0,0.0,0.0,281.6546,366.9037,182.85634,402.44522,1123.1525,512.46643,7.1851845E-4,2.6035082E-4
52,0,83,0,0.0,0.0,0.0,330.35028,425.66986,212.41707,455.03098,1256.2429,603.40405,4.902816E-4,2.3342228E-4
53,0,57,0,0.0,0.0,0.0,255.97865,315.97165,156.93335,366.87823,1034.7683,455.08716,7.194622E-4,2.9117704E-4
54,0,85,0,0.0,0.0,0.0,548.14703,449.5901,224.57185,612.8726,1340.457,659.30096,8.8941515E-4,1.854691E-4
55,8,32,3,0.8805976,1198.5594,599.16034,340.26437,792.4496,395.9691,621.14905,1389.2104,692.49005,0.006820987,7.822123E-4
56,1,90,0,0.90955544,927.0525,463.13187,413.67184,471.7682,235.52946,520.0798,1302.4291,634.05884,0.006587675,2.6252802E-4
57,3,68,1,1.0620807,1253.4786,626.55884,500.37625,517.18494,257.89322,534.60077,1378.3019,684.28064,0.0065063993,4.0878617E-4
58,5,26,1,1.0491997,963.7445,481.5938,373.6348,391.16873,194.56078,424.41916,1289.758,624.8349,0.0064142183,5.9212005E-4
