Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
1,0,22,0,0.0,0.0,0.0,478.58566,185.51756,92.71684,1463.5577,1398.9785,699.1894,3.81251E-4,1.0042866E-4
2,0,7,0,0.0,0.0,0.0,534.6572,350.28143,174.76096,1632.5972,1397.1744,697.76483,9.330644E-4,8.3086954E-5
3,1,12,0,0.612937,1043.9817,521.98193,577.7585,284.6949,142.27832,1572.9458,1396.5331,697.50085,0.0066085667,1.5416037E-4
4,0,12,0,0.0,0.0,0.0,526.2144,327.0839,163.39273,1521.0085,1395.4773,696.7926,7.0135645E-4,9.591757E-5
5,0,12,0,0.0,0.0,0.0,527.51917,239.35028,119.36495,1408.9584,1397.4357,698.0118,6.6903135E-4,1.0332335E-4
6,0,16,0,0.0,0.0,0.0,497.05566,285.17072,142.53842,1403.1592,1388.7068,691.8234,0.001535672,1.2072554E-4
7,0,20,0,0.0,0.0,0.0,342.2045,123.94234,61.919716,1379.8142,1375.1111,682.7576,3.9080987E-4,1.17672236E-4
8,0,32,0,0.0,0.0,0.0,359.27792,241.74854,120.57231,1375.068,1378.9615,685.36523,0.0021382926,1.6757382E-4
9,0,15,0,0.0,0.0,0.0,414.31216,277.65005,138.35147,1208.2878,1379.0139,684.8751,3.7162096E-4,1.1681281E-4
10,0,22,0,0.0,0.0,0.0,490.24606,376.60974,187.92256,1206.4015,1387.8231,691.4371,0.0012335588,1.3158756E-4
11,1,8,0,0.9032545,1074.0051,537.0,612.39856,300.60052,150.07968,1399.387,1375.1439,682.4421,0.006334972,1.7584124E-4
12,0,18,0,0.0,0.0,0.0,555.8847,327.41074,163.50629,1575.0741,1366.5234,677.0947,2.887337E-4,9.444728E-5
13,0,35,0,0.0,0.0,0.0,432.32217,147.6039,73.66284,1503.1356,1382.0575,687.1984,3.9527786E-4,1.18503754E-4
14,0,44,0,0.0,0.0,0.0,416.31583,168.70903,84.24476,1289.994,1355.1663,669.11224,3.7891744E-4,1.3911394E-4
15,0,34,0,0.0,0.0,0.0,337.99973,191.54968,95.69215,1224.7324,1357.0594,669.28217,5.6996866E-4,1.4669183E-4
16,0,44,0,0.0,0.0,0.0,433.0453,210.6375,105.14446,1380.1576,1366.5725,677.0192,3.9223055E-4,1.3620504E-4
17,0,41,0,0.0,0.0,0.0,597.65076,376.1805,187.98824,1394.8751,1380.7181,687.1117,3.811985E-4,1.2416925E-4
18,0,13,0,0.0,0.0,0.0,440.16077,225.57712,112.7274,1414.0525,1370.2407,679.3982,3.5168775E-4,1.04077386E-4
19,0,46,0,0.0,0.0,0.0,424.32162,129.17403,64.35338,1444.3628,1368.3455,677.5858,4.1939793E-4,1.332067E-4
20,1,11,0,0.69832134,1291.9128,645.91675,509.10733,175.0508,87.475685,1397.4211,1390.2457,692.6035,0.0064796777,1.552511E-4
21,0,29,0,0.0,0.0,0.0,558.0156,459.97552,229.92413,1168.8328,1368.9009,678.4697,3.5642143E-4,1.3776474E-4
22,0,30,0,0.0,0.0,0.0,389.09534,253.15314,126.46099,981.6039,1335.8468,655.28815,4.2206823E-4,1.4749978E-4
23,1,28,1,0.86598206,988.0,494.0,544.72577,261.8425,130.78877,1380.0112,1362.1006,673.6654,0.0066359765,1.9182896E-4
24,0,30,0,0.0,0.0,0.0,379.56628,186.40091,92.47904,1100.9996,1340.6793,658.6961,9.6958E-4,1.4745326E-4
25,0,48,0,0.0,0.0,0.0,422.51266,202.01494,100.925026,966.4915,1346.276,661.8863,6.6248735E-4,1.7024124E-4
26,0,38,0,0.0,0.0,0.0,531.9687,318.12292,158.96696,874.8065,1361.4523,673.1825,0.0021201756,1.789813E-4
27,0,22,0,0.0,0.0,0.0,508.68332,357.2144,178.27625,1238.7168,1349.7277,664.59314,8.974273E-4,1.4847607E-4
28,0,30,0,0.0,0.0,0.0,486.03812,339.68625,169.74187,973.0935,1360.6296,671.6662,0.0014612557,1.6790145E-4
29,1,21,0,0.5932703,1291.0298,645.4253,443.29037,343.218,171.50865,829.032,1350.2533,664.9637,0.00672285,2.9497244E-4
30,0,50,0,0.0,0.0,0.0,613.2755,380.8334,190.34062,699.86523,1379.636,685.50995,0.0048267473,2.2249228E-4
31,0,78,0,0.0,0.0,0.0,412.51553,77.07758,38.449993,882.97284,1313.9635,635.4531,6.989486E-4,1.8747595E-4
32,1,48,0,0.6761322,1064.0,532.0,322.006,321.49142,160.6897,758.1653,1328.2445,648.013,0.006656596,2.8929723E-4
33,8,49,6,0.83717823,750.0589,374.91617,263.4878,213.77919,106.84412,623.8386,1323.338,644.9282,0.0068410165,7.9704926E-4
34,2,23,0,1.1093273,1199.3429,599.61755,323.8067,760.1503,379.85123,502.4401,1357.1492,668.92377,0.006526697,4.140349E-4
35,6,16,1,0.8908259,1063.461,531.67065,351.0901,702.65533,351.25473,355.62564,1348.8817,663.63446,0.00676186,7.9610065E-4
