Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
60,11,1,3,0.8437056,1222.3503,611.08185,620.12036,258.78424,129.30753,289.69772,1396.8032,697.6104,0.0068378774,0.0011262863
61,8,6,3,0.9730959,1248.5448,624.1483,557.0918,374.6003,187.22424,314.94894,1395.379,696.7147,0.006641813,0.0012894961
62,0,24,0,0.0,0.0,0.0,528.15,232.0409,115.82435,543.0678,1350.5153,664.0828,0.0013411988,2.202906E-4
63,0,18,0,0.0,0.0,0.0,511.86243,309.46503,154.64455,298.62466,1330.6439,649.72284,0.0018972254,5.145832E-4
64,0,1,0,0.0,0.0,0.0,410.41495,141.02383,63.49698,564.3428,1211.2203,567.88464,2.8060537E-4,2.0458065E-4
65,0,6,0,0.0,0.0,0.0,592.31696,269.88507,134.6483,638.79175,1314.473,640.0865,5.893466E-4,2.3113895E-4
66,7,8,0,0.85873127,1238.483,619.2106,427.9158,704.0864,351.96716,322.0202,1384.6204,688.9607,0.0067963093,0.0010458665
67,13,4,4,0.8986721,1211.869,605.80316,471.4576,612.4557,306.20966,220.2506,1391.7812,694.0476,0.0068430407,0.0016798847
68,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,570.7413,1053.7007,456.21384,2.5171268E-4,2.0006087E-4
69,7,31,4,0.9260623,1055.6797,527.0627,487.6973,308.5481,154.12955,267.54153,1334.9451,653.64825,0.0066282707,0.0010573188
70,0,10,0,0.0,0.0,0.0,414.0858,146.88162,73.29849,373.64044,1342.0186,657.5358,6.574719E-4,3.1922656E-4
71,0,14,0,0.0,0.0,0.0,303.19922,371.6607,185.63661,223.30151,1387.1066,690.21765,0.0020384802,5.518796E-4
72,0,8,0,0.0,0.0,0.0,537.54596,255.80664,127.80801,460.25507,1294.555,626.1337,9.645547E-4,3.0463052E-4
73,10,4,4,0.9413226,1294.0225,646.92847,310.6819,1007.42444,503.53625,293.7525,1397.789,698.3746,0.006795347,0.0011928463
74,18,1,4,0.8976996,1039.2758,519.5367,251.55594,720.07965,359.7724,407.53333,1382.655,687.3827,0.006804482,0.0014199414
75,0,42,0,0.0,0.0,0.0,532.5115,264.57874,132.22957,401.3899,1237.9663,585.2906,0.0012051107,3.4121887E-4
76,0,3,0,0.0,0.0,0.0,471.72623,221.47618,110.688934,415.86462,1189.5956,551.7914,8.4695604E-4,3.34326E-4
77,5,5,1,0.9858408,1061.5488,530.7046,301.43054,635.97266,315.71826,453.20917,1389.4689,692.8073,0.006632682,6.5699505E-4
78,0,1,0,0.0,0.0,0.0,312.84967,362.8544,181.08855,500.3027,1021.36255,433.01154,2.645358E-4,2.0911617E-4
79,0,7,0,0.0,0.0,0.0,457.7278,153.99399,70.71638,489.34177,1173.499,539.30206,4.1660975E-4,2.3187132E-4
80,0,6,0,0.0,0.0,0.0,588.37897,256.61597,128.10478,566.92505,1145.5486,522.9775,2.6535866E-4,1.7731091E-4
81,0,28,0,0.0,0.0,0.0,505.593,306.58603,153.15747,341.20477,1325.9696,646.2964,0.0057395766,4.868897E-4
82,0,8,0,0.0,0.0,0.0,496.3776,157.12292,78.25467,506.96747,1208.6617,565.0306,4.4413938E-4,2.3392694E-4
83,0,2,0,0.0,0.0,0.0,515.05176,211.5276,105.20206,573.10455,1130.5074,511.80386,2.9519267E-4,1.809868E-4
84,0,3,0,0.0,0.0,0.0,458.3041,82.666664,41.333332,432.08127,1236.0172,584.65186,4.1459495E-4,2.5993475E-4
85,6,12,4,0.9509063,978.0086,488.6915,397.81958,315.5421,157.60854,326.24475,1365.562,675.3697,0.006772905,8.6836447E-4
86,6,4,0,0.71688145,1192.7905,596.2819,402.43735,630.2617,315.05624,361.18234,1399.4647,699.5807,0.0067467173,8.150762E-4
87,0,19,0,0.0,0.0,0.0,574.3736,254.94377,127.47016,441.6339,1259.9565,600.4836,7.235569E-4,3.2257277E-4
88,0,10,0,0.0,0.0,0.0,587.43335,312.27005,155.98076,296.02432,1295.3641,624.79956,7.4391987E-4,4.507691E-4
89,0,7,0,0.0,0.0,0.0,535.0798,212.78673,106.37446,459.1891,1260.307,602.0292,4.7913825E-4,2.45585E-4
90,5,12,1,0.8905796,902.151,449.74673,420.45474,277.63376,138.60236,279.51807,1351.0175,664.4084,0.006594217,9.334875E-4
91,13,3,5,0.83032525,1048.7219,524.2249,280.68552,671.84326,335.71878,317.4235,1393.6349,695.7104,0.0068509174,0.0011486582
92,0,2,0,0.0,0.0,0.0,479.27234,317.10162,158.43704,531.626,1123.9994,506.97894,6.2089565E-4,1.9609163E-4
93,0,3,0,0.0,0.0,0.0,351.1685,280.27145,139.8921,466.6029,988.8966,414.72452,4.9638486E-4,2.2630804E-4
94,0,2,0,0.0,0.0,0.0,547.767,279.78436,139.8176,637.057,1325.831,648.0487,5.370405E-4,2.1815434E-4
95,5,5,2,0.86420405,1165.0,582.5,336.15427,753.34314,376.6476,459.1613,1398.1882,698.52856,0.0068802796,7.390039E-4
96,0,2,0,0.0,0.0,0.0,496.32135,151.91132,75.57927,456.97058,1290.5027,621.74615,5.180166E-4,2.6144477E-4
97,0,1,0,0.0,0.0,0.0,630.0987,355.73694,177.77155,600.9066,1257.6887,601.3493,2.7530108E-4,1.835166E-4
98,0,2,0,0.0,0.0,0.0,655.71387,262.33414,130.94559,683.85754,1305.5801,633.35504,4.4991795E-4,2.104596E-4
99,1,11,0,0.9428539,1369.8568,684.71844,537.6016,258.8954,128.92845,280.12375,1316.2355,640.01166,0.006559783,5.9462E-4
100,2,13,0,0.9700885,901.0,450.5,329.9461,423.58612,211.73982,303.25378,1396.6364,697.32275,0.006618417,5.312929E-4
