Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
1,0,35,0,0.0,0.0,0.0,437.7695,84.66769,42.22781,1468.8574,1387.5626,691.5298,2.2208274E-4,1.1320225E-4
2,0,8,0,0.0,0.0,0.0,570.52435,306.89755,153.41412,1395.914,1390.411,693.2357,8.703279E-4,9.7626784E-5
3,0,8,0,0.0,0.0,0.0,542.5889,416.63354,208.05528,1672.0903,1393.1885,695.43634,2.8045828E-4,7.8886536E-5
4,0,16,0,0.0,0.0,0.0,547.61707,233.54843,116.71382,1387.8962,1396.2933,697.2429,4.7885222E-4,1.02224105E-4
5,0,19,0,0.0,0.0,0.0,475.25024,176.19153,87.92165,1631.4213,1388.4384,691.5254,3.4123939E-4,8.845209E-5
6,0,16,0,0.0,0.0,0.0,503.15262,220.06898,109.537094,1644.5707,1396.844,697.806,2.5527508E-4,8.271771E-5
7,0,11,0,0.0,0.0,0.0,529.0637,324.3494,162.08202,1615.3822,1390.2438,693.19824,4.0674736E-4,8.4234925E-5
8,0,18,0,0.0,0.0,0.0,575.88983,351.0113,175.38705,1489.7465,1392.0917,694.4013,2.64202E-4,9.2482915E-5
9,0,30,0,0.0,0.0,0.0,397.7084,70.799225,35.20971,1531.689,1390.8678,693.43384,2.1716197E-4,1.0728268E-4
10,0,18,0,0.0,0.0,0.0,546.8664,459.13727,229.26744,1509.058,1377.1638,683.91205,0.0043748203,1.3690158E-4
11,0,16,0,0.0,0.0,0.0,527.21136,213.70245,106.57337,1365.249,1345.0826,661.68494,0.0027342588,1.2227519E-4
12,0,12,0,0.0,0.0,0.0,460.46756,331.4844,165.60245,1550.9178,1382.61,688.1728,2.7613045E-4,8.811459E-5
13,0,16,0,0.0,0.0,0.0,634.4238,325.07434,162.38147,1628.9403,1396.337,697.3545,5.2038423E-4,9.1247864E-5
14,0,14,0,0.0,0.0,0.0,555.58,224.15843,112.04309,1589.432,1383.0236,688.26447,1.9278142E-4,8.307378E-5
15,0,18,0,0.0,0.0,0.0,465.66614,149.51187,74.7134,1631.6586,1383.9785,688.6777,2.2869062E-4,8.539327E-5
16,1,36,1,1.1157894,724.96594,362.21887,464.78027,137.0552,68.29941,1507.1438,1381.8169,687.2253,0.0061851516,1.7383741E-4
17,0,24,0,0.0,0.0,0.0,467.5707,247.12276,123.38955,1316.1284,1369.1224,678.0744,6.319245E-4,1.1176809E-4
18,0,23,0,0.0,0.0,0.0,518.2644,315.05264,157.17226,1587.9047,1373.8967,681.73285,2.0796403E-4,9.346768E-5
19,0,34,0,0.0,0.0,0.0,510.18628,173.81476,86.805984,1329.0374,1379.4225,685.74274,5.801932E-4,1.1649952E-4
20,0,46,0,0.0,0.0,0.0,543.8715,258.874,129.14807,1385.7562,1377.0834,684.12134,3.2930038E-4,1.2081758E-4
21,0,22,0,0.0,0.0,0.0,393.55643,186.82793,93.28044,1497.6014,1384.3473,688.69214,2.4861385E-4,1.0254716E-4
22,0,24,0,0.0,0.0,0.0,564.80963,292.49698,146.0471,1602.424,1377.5895,683.6632,2.3300863E-4,9.085929E-5
23,1,15,1,1.0035954,1107.0,553.5,564.3082,341.60233,170.70183,1415.1073,1390.3057,693.2164,0.0065482743,1.6219068E-4
24,0,44,0,0.0,0.0,0.0,281.66788,121.98553,60.89791,1447.248,1387.933,691.5007,2.6009366E-4,1.5079638E-4
25,0,11,0,0.0,0.0,0.0,516.8741,345.3094,172.35248,1493.1564,1381.3352,687.0783,3.5156487E-4,9.344971E-5
26,0,38,0,0.0,0.0,0.0,497.2886,167.39728,83.576935,1552.565,1388.6488,692.04956,2.046865E-4,1.0746099E-4
27,0,21,0,0.0,0.0,0.0,533.0956,206.63171,103.16226,1484.6842,1395.8048,696.9143,2.6316976E-4,9.745696E-5
28,0,13,0,0.0,0.0,0.0,522.601,265.34973,132.41913,1407.0114,1380.5144,686.1274,6.461581E-4,9.9333025E-5
29,0,25,0,0.0,0.0,0.0,470.65222,149.43507,74.31258,1573.3274,1383.4039,688.1998,3.4138773E-4,9.908934E-5
30,0,27,0,0.0,0.0,0.0,572.3517,240.46184,120.07328,1393.1246,1379.8367,685.8118,2.776015E-4,1.03078724E-4
31,0,39,0,0.0,0.0,0.0,325.32764,182.07965,90.78381,1291.6604,1357.382,670.0598,2.4572902E-4,1.4265608E-4
32,0,21,0,0.0,0.0,0.0,563.54785,311.9167,155.75766,1544.0172,1377.7051,683.86255,4.7061613E-4,9.738959E-5
33,0,21,0,0.0,0.0,0.0,341.06607,188.98808,94.22074,1373.407,1353.3336,666.736,2.2671504E-4,1.09399414E-4
34,0,36,0,0.0,0.0,0.0,411.09393,241.75519,120.72154,1291.8358,1326.57,647.5487,4.0680627E-4,1.2915196E-4
35,0,35,0,0.0,0.0,0.0,557.63275,269.8573,134.78564,1503.7103,1361.944,672.60187,2.3822188E-4,1.0376648E-4
36,0,36,0,0.0,0.0,0.0,603.7589,335.02502,167.3525,1090.7888,1353.2373,667.354,8.6546E-4,1.387255E-4
37,0,54,0,0.0,0.0,0.0,267.40286,124.433304,61.86929,1197.4845,1339.7992,656.60583,3.25731E-4,1.88508E-4
38,0,28,0,0.0,0.0,0.0,621.95886,474.6404,237.10759,1346.0656,1368.259,677.32874,0.0015129154,1.2565176E-4
39,0,74,0,0.0,0.0,0.0,425.95148,84.197876,41.973164,1389.9524,1341.3787,657.95856,2.105383E-4,1.5893298E-4
40,0,40,0,0.0,0.0,0.0,433.90155,225.91585,112.60925,1223.5481,1355.3308,668.96246,6.7667186E-4,1.3835412E-4
41,0,49,0,0.0,0.0,0.0,438.83386,250.22928,124.70976,1308.6407,1351.7139,665.3026,2.922405E-4,1.3549656E-4
42,0,25,0,0.0,0.0,0.0,527.6041,314.60724,157.18077,1132.3347,1296.065,627.4573,6.615554E-4,1.211545E-4
43,0,45,0,0.0,0.0,0.0,398.2725,131.91643,65.505135,1291.3706,1330.3291,651.7648,3.1335172E-4,1.3817856E-4
44,0,43,0,0.0,0.0,0.0,575.02936,286.1524,142.96184,1254.34,1320.9543,645.28455,3.6315699E-4,1.2882928E-4
45,0,34,0,0.0,0.0,0.0,473.78595,310.74646,155.0881,1124.6364,1291.664,622.62286,0.0015815896,1.4364393E-4
46,0,38,0,0.0,0.0,0.0,586.70294,301.1941,150.02036,1071.1714,1334.9689,654.5754,3.771401E-4,1.2718546E-4
47,0,35,0,0.0,0.0,0.0,551.48785,421.48257,210.26524,1206.9006,1349.8918,663.9751,5.2496314E-4,1.2442618E-4
48,1,35,0,1.1702957,1042.0,521.0,504.13855,433.2229,216.45657,1131.767,1335.2445,653.84546,0.006417238,2.0349868E-4
49,0,52,0,0.0,0.0,0.0,297.70673,92.85536,46.236862,1249.2853,1368.8851,677.5733,2.6419273E-4,1.6867086E-4
50,0,36,0,0.0,0.0,0.0,448.4234,349.2203,173.89159,1178.7277,1351.3635,665.4639,0.0018754369,1.4577662E-4
51,0,59,0,0.0,0.0,0.0,584.78735,291.6972,145.59618,1039.5247,1309.976,635.6541,4.1551123E-4,1.382191E-4
52,0,79,0,0.0,0.0,0.0,456.90042,122.07653,60.877464,1026.1072,1279.4803,617.58075,2.0020847E-4,1.6357709E-4
53,0,44,0,0.0,0.0,0.0,302.73996,113.94455,56.759754,1357.9707,1335.5968,656.21234,3.4715995E-4,1.562825E-4
54,0,38,0,0.0,0.0,0.0,460.80508,193.38672,96.36458,1368.6193,1321.4152,645.53503,3.688995E-4,1.2704507E-4
55,0,36,0,0.0,0.0,0.0,617.4428,419.40894,209.5508,1144.2095,1369.7089,678.91064,5.9851544E-4,1.4384695E-4
56,0,21,0,0.0,0.0,0.0,616.9753,401.06723,200.43964,1239.5072,1343.5225,660.0473,8.943617E-4,1.114131E-4
57,0,38,0,0.0,0.0,0.0,466.3959,239.55746,119.65514,975.7339,1313.9924,639.90247,5.371616E-4,1.5043846E-4
58,0,56,0,0.0,0.0,0.0,491.7148,287.67044,143.3875,898.1013,1323.2107,644.4488,4.7766874E-4,1.5371488E-4
59,0,46,0,0.0,0.0,0.0,335.5572,201.0044,100.26468,1050.4891,1311.3076,637.135,5.765512E-4,1.7033583E-4
60,0,43,0,0.0,0.0,0.0,600.422,408.28052,203.8648,814.7283,1346.5729,662.5697,8.923213E-4,1.6504763E-4
61,0,25,0,0.0,0.0,0.0,603.58606,361.0741,179.91698,1202.1265,1325.3723,647.2195,2.5873256E-4,1.0838799E-4
62,0,61,0,0.0,0.0,0.0,593.0718,342.55234,171.15144,819.8784,1366.8148,677.244,5.178646E-4,1.6004671E-4
63,0,54,0,0.0,0.0,0.0,557.9693,266.10858,132.8717,961.7472,1335.2628,652.8031,0.0010739715,1.4832038E-4
64,0,57,0,0.0,0.0,0.0,332.23947,119.60988,59.535873,1019.2309,1257.2657,598.42896,6.4350106E-4,1.8684944E-4
65,0,77,0,0.0,0.0,0.0,415.74182,79.64098,39.69171,1274.0345,1330.3165,653.87946,7.188208E-4,1.721967E-4
66,0,31,0,0.0,0.0,0.0,578.88293,324.55746,161.37473,1238.296,1338.2888,656.3929,2.9623442E-4,1.136955E-4
67,0,42,0,0.0,0.0,0.0,367.33655,141.99445,70.78099,1099.2346,1307.4254,635.0438,0.0010609296,1.6498132E-4
68,1,40,0,0.6397705,1157.8606,578.8703,427.3012,151.51877,75.33562,1061.3276,1282.847,615.8542,0.0067222817,2.2251792E-4
69,0,29,0,0.0,0.0,0.0,455.8767,233.86624,116.78499,865.4093,1343.2792,659.61456,0.0025256197,1.8081683E-4
70,1,39,0,0.7431345,1236.796,618.3078,462.1722,214.00797,106.83324,830.6552,1279.4683,614.6463,0.006629831,2.4754828E-4
71,1,30,0,1.1550388,1119.0,559.5,467.5943,407.96158,203.87576,756.03,1331.871,651.299,0.0064362916,2.500474E-4
72,9,19,1,0.9027319,999.5759,499.67188,409.03082,502.79904,251.21724,582.97144,1357.1022,669.35004,0.006695915,8.571524E-4
73,0,25,0,0.0,0.0,0.0,320.1353,436.2223,217.83145,611.2376,1156.4956,525.99347,9.159318E-4,2.1787241E-4
74,9,26,2,0.8225517,1141.5144,570.4753,424.54895,442.5986,221.19449,412.6405,1372.305,680.45526,0.0068885307,9.483246E-4
75,0,96,0,0.0,0.0,0.0,494.69937,175.44313,87.579155,699.8597,1383.1958,688.0396,2.5902313E-4,1.6406439E-4
76,0,4,0,0.0,0.0,0.0,474.74823,441.18146,219.9168,563.343,1363.9694,673.7805,5.597073E-4,2.2149802E-4
77,3,34,2,0.93169975,875.606,437.77466,462.04395,178.14377,88.82086,367.02682,1274.3678,611.8494,0.006682692,4.7454334E-4
78,0,7,0,0.0,0.0,0.0,414.4642,548.9009,274.04465,439.3299,1328.0726,647.98627,0.0014902232,2.780028E-4
79,1,75,0,1.1861305,1111.0,555.5,641.4868,365.43546,182.65523,537.26666,1306.5,632.2324,0.006297973,2.146181E-4
80,4,37,2,1.0608864,727.19434,363.22418,416.67804,128.0663,63.86775,436.4598,1337.3647,655.37,0.0067181126,5.048953E-4
81,4,6,2,0.95654106,1022.4935,511.12115,393.37082,804.5036,401.9607,516.9496,1362.8757,673.2921,0.0064627845,5.7461666E-4
82,2,33,0,0.86658573,777.0,388.5,310.0418,464.24152,231.46306,439.8192,1275.5564,610.7255,0.0066973628,4.5542783E-4
83,3,18,1,0.92313987,909.9577,453.06918,292.39636,624.0181,311.42133,530.86255,1271.2925,612.02527,0.0066191726,5.026639E-4
84,6,34,1,1.0188216,887.80646,439.14648,431.1055,331.7427,165.74403,338.70856,1375.9172,681.82874,0.006648239,7.613817E-4
85,7,7,2,0.9005774,1203.585,601.7296,509.70825,273.53174,136.5591,391.83252,1396.4314,697.3019,0.00678926,8.393385E-4
86,25,8,6,0.80883527,1080.7853,540.12885,402.63254,634.1688,316.7427,291.67026,1378.1908,684.6116,0.006930317,0.0021456266
87,1,21,0,1.0724945,1026.0,513.0,354.84378,1058.5997,527.7015,478.28992,1354.9644,667.48395,0.006447156,3.2625865E-4
88,10,17,4,0.91256917,794.14636,396.95358,338.90988,581.1334,290.15192,597.04974,1340.388,658.338,0.006796511,9.6079794E-4
89,20,34,5,0.9178685,925.54034,462.17392,432.18497,126.28125,63.017433,354.89264,1374.1709,682.14166,0.0068814624,0.0015426469
90,0,3,0,0.0,0.0,0.0,441.92166,1242.3334,621.1667,464.55255,1389.8976,692.1207,6.6703843E-4,2.7689608E-4
91,1,5,0,1.2141743,1143.0848,571.26404,406.5852,1115.1423,554.8131,437.45557,1367.6199,676.2311,0.0064583966,3.535629E-4
92,3,54,0,0.89433575,841.7359,420.6434,442.32037,151.23683,75.462265,388.19485,1350.7596,665.1712,0.0068412055,5.5251335E-4
93,10,10,4,0.86750233,1214.758,607.0615,575.59375,293.00592,146.2563,296.7764,1373.3777,681.1638,0.0068685054,0.0012639888
94,0,8,0,0.0,0.0,0.0,503.7613,316.4181,158.11476,269.13437,1359.369,670.76544,0.002848984,5.021277E-4
95,0,2,0,0.0,0.0,0.0,596.1729,219.76324,109.665375,334.76422,1377.7488,683.2007,0.0012285586,3.9392992E-4
96,2,25,1,0.91249275,854.39954,426.9812,249.82057,754.88727,376.1631,430.86362,1350.5499,664.89,0.0065817367,4.7095123E-4
97,8,20,5,0.5972557,1255.737,627.70825,374.30322,400.95337,199.46768,346.45712,1367.3667,676.62726,0.0068375156,9.944598E-4
98,0,7,0,0.0,0.0,0.0,460.73605,1317.6198,656.2609,454.60092,1363.4207,673.44415,6.641209E-4,2.4536412E-4
99,14,10,2,0.9249772,928.2549,463.9321,330.47592,863.85614,429.5065,342.07352,1353.9664,667.5345,0.0067906543,0.0012504025
100,0,3,0,0.0,0.0,0.0,614.4205,456.36914,227.84966,476.45853,1386.7742,690.3309,0.0013726414,2.9191677E-4
