Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
63,5,1,0,0.91941243,1086.3531,543.046,613.67017,247.64992,123.68844,302.51733,1399.5907,699.6668,0.0067524794,6.8591477E-4
64,13,2,6,0.8157791,1119.2603,559.44476,477.35553,329.5,164.75,310.70032,1398.9254,699.1749,0.006865201,0.0012612151
65,5,2,2,0.79740334,1331.0668,665.40283,415.2317,851.5877,425.6624,237.37216,1399.4144,699.57526,0.0067720464,0.0010485355
66,15,6,1,0.8005854,903.24615,451.29303,284.86914,530.64575,264.18497,473.02115,1390.7981,693.3895,0.006835809,0.0012033215
67,13,5,3,0.9495731,1130.9855,565.3849,334.3342,302.12674,150.93497,306.81705,1361.1898,672.93616,0.006731297,0.0013969803
68,15,2,7,0.84013724,1169.3865,584.60223,388.16284,501.74762,250.47462,243.74423,1398.5479,698.8191,0.0067729685,0.00144126
69,7,11,0,0.9906291,868.7315,434.25284,267.41934,565.671,280.14896,390.1417,1389.8464,693.0575,0.006649153,7.098169E-4
70,9,31,2,0.88846153,925.38605,462.42188,471.3641,348.75095,174.15509,404.06436,1369.7832,678.1445,0.0068384036,8.050941E-4
71,18,21,2,1.0932758,990.01825,487.3946,272.21298,805.9405,402.60992,259.6838,1362.1986,672.5861,0.0065252623,0.0018276353
72,14,2,3,0.7903234,1277.726,638.825,399.83066,338.59656,169.08707,256.13403,1396.2018,697.2849,0.006750466,0.0014258438
73,14,7,5,0.904796,1122.276,561.05975,529.3799,285.81073,142.79892,369.2764,1399.3119,699.4784,0.006786131,0.0011635972
74,15,1,3,0.94980156,1298.365,649.0554,614.8148,338.80133,169.32106,207.40181,1399.4182,699.56067,0.0068140463,0.001957922
75,27,3,12,0.83411574,1133.0931,566.40906,325.04578,700.6872,350.21048,287.52884,1397.53,697.95435,0.0068730866,0.0022006
76,4,65,1,0.66351914,957.001,478.19025,416.44043,302.63425,151.08623,472.1391,1398.5443,698.8676,0.0067352876,4.652401E-4
77,3,6,0,0.87822944,715.6145,357.78354,138.9424,676.8366,338.35532,437.81567,1398.1337,698.6843,0.0069148387,4.4417902E-4
78,49,27,14,0.7772667,809.05566,404.2465,270.85623,524.73157,262.10815,524.7654,1265.4996,604.4154,0.006903361,0.003471709
79,5,2,0,0.90838355,1300.7098,650.2063,317.72546,738.35474,368.40466,259.24487,1399.3336,699.4779,0.0065900474,8.686507E-4
80,4,1,0,0.74570584,1281.7279,640.78577,613.83264,319.0,159.5,298.44592,1399.5259,699.6023,0.006795902,9.2995295E-4
81,29,4,5,0.9908351,1254.7784,626.3306,296.67316,472.776,236.2008,326.3618,1380.2955,685.1546,0.006729102,0.0022115093
82,1,0,0,0.9319143,931.00476,459.3723,0.0,0.0,0.0,193.93492,1387.776,691.0037,0.006523487,8.0645795E-4
83,12,3,5,0.9271048,1125.4381,562.6811,278.45737,823.4404,411.26782,200.43532,1397.3038,697.8344,0.0067286706,0.0023822293
84,7,16,0,1.0262797,953.6628,472.8336,286.62106,446.05005,222.715,429.43866,1381.9342,687.0824,0.006749156,6.961616E-4
85,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,331.311,1399.9153,699.9341,0.0014202341,3.7512986E-4
86,1,0,0,1.0181255,1350.7546,675.2848,0.0,0.0,0.0,206.00558,1399.6448,699.6958,0.006498942,7.8514E-4
87,4,17,0,0.91448426,863.02155,430.92343,301.31473,350.62735,173.95499,152.61475,1207.891,567.01996,0.0067469305,8.9111633E-4
88,10,10,2,0.8955199,1230.55,615.21545,500.0922,590.6869,295.31104,330.46332,1399.467,699.5663,0.006716156,9.901061E-4
89,17,6,6,0.73334813,1176.3451,588.1245,303.05737,637.8326,315.943,376.8087,1396.8654,697.7195,0.006892771,0.0014419046
90,15,2,6,0.81564724,1197.3558,598.6018,412.18884,513.98846,256.9886,200.36789,1399.0985,699.27057,0.0068537095,0.0016372812
91,1,1,0,0.6529379,1000.5173,500.12244,222.68068,714.5607,357.09055,347.53323,1394.813,696.17377,0.0067269583,4.060871E-4
92,17,4,7,0.8594133,1311.5271,655.6743,264.6236,785.26605,392.18365,257.3338,1396.8274,697.54596,0.006774008,0.0017249469
93,28,2,6,0.7990727,942.5903,471.20706,304.33347,497.0,248.5,351.5209,1399.6637,699.74506,0.0068848957,0.0020953603
94,15,33,5,0.7989521,969.05145,484.4236,469.40836,297.08304,148.41093,485.1069,1382.063,687.45483,0.0069014844,0.001161106
95,6,0,2,0.87716943,1266.3334,633.1667,0.0,0.0,0.0,148.43251,1398.0588,698.4597,0.006671,0.0016007536
96,6,5,0,0.9298156,1289.1451,644.5632,547.2447,526.6,263.3,190.6958,1399.9075,699.93176,0.0068025133,0.0010829936
97,3,3,1,0.91846496,1321.8776,660.9001,464.09695,250.66667,125.333336,106.043396,1205.5785,562.63586,0.006406296,0.0012525092
98,24,3,6,0.9341395,1102.7395,551.1048,183.74646,677.009,338.29944,259.2925,1388.2369,691.8692,0.0066796653,0.0020076742
99,0,9,0,0.0,0.0,0.0,306.4168,767.00555,382.64536,162.4634,1221.8677,571.4614,0.0024958244,9.474598E-4
100,6,4,0,0.74913234,1297.8176,648.83765,506.7568,493.64447,246.73776,283.34003,1399.616,699.6968,0.0068057426,0.0010422358
