Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
1,0,22,0,0.0,0.0,0.0,524.08356,212.7583,106.22747,1512.3016,1393.7742,695.3711,4.001825E-4,9.272637E-5
2,0,30,0,0.0,0.0,0.0,354.5703,206.72032,103.20158,1471.2877,1395.4381,696.41187,3.6719954E-4,1.1688147E-4
3,1,41,0,0.33155632,771.0,385.5,356.89777,146.00266,72.859886,1351.7708,1358.354,671.0529,0.006896214,2.0404365E-4
4,0,31,0,0.0,0.0,0.0,437.04706,197.68387,98.73848,1429.1517,1387.196,691.3052,4.0500707E-4,1.1124564E-4
5,0,18,0,0.0,0.0,0.0,505.38098,166.36716,83.05591,1542.712,1385.0323,689.4006,1.8634956E-4,8.792564E-5
6,0,12,0,0.0,0.0,0.0,457.516,141.245,70.51813,1571.6488,1373.4324,681.47815,2.7823148E-4,8.381677E-5
7,1,16,0,0.7503824,861.74133,428.8692,485.325,261.15488,130.50784,1505.83,1378.345,684.2706,0.006538668,1.5890221E-4
8,0,27,0,0.0,0.0,0.0,505.31195,223.24542,111.56319,1544.397,1370.1527,679.1798,9.836742E-4,1.1358768E-4
9,1,20,1,0.91643906,893.55896,446.65622,522.88245,221.78549,110.85482,1288.1138,1363.4448,674.7791,0.006555173,1.782996E-4
10,0,28,0,0.0,0.0,0.0,373.152,150.0881,74.986946,1113.1544,1320.5396,645.7928,2.9499494E-4,1.4503815E-4
11,0,32,0,0.0,0.0,0.0,561.28186,214.4858,107.186325,1449.563,1386.3037,690.3947,2.6329103E-4,1.0180291E-4
12,0,24,0,0.0,0.0,0.0,327.7169,199.0905,99.42068,1231.8643,1313.9479,640.8582,2.805077E-4,1.3414318E-4
13,0,6,0,0.0,0.0,0.0,515.28937,463.907,231.19745,1448.3373,1374.2858,681.69116,4.4114786E-4,9.562979E-5
14,0,31,0,0.0,0.0,0.0,600.5087,345.7043,172.76161,1337.6091,1384.6864,689.6325,1.9566521E-4,1.070052E-4
15,1,36,1,0.6436682,772.88416,386.19733,369.35413,174.3343,86.862564,1044.078,1348.0555,663.54816,0.006757546,2.2336967E-4
16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1213.6611,1381.8694,687.1911,0.0015301337,1.2515314E-4
17,2,40,0,0.71574974,717.5,358.75,325.35126,234.78513,117.18111,846.5707,1269.3665,610.0603,0.0066333534,3.195849E-4
18,1,7,1,0.9497309,1180.0,590.0,430.8129,532.7578,266.21512,1206.9589,1376.3579,683.0367,0.006565877,2.0839149E-4
19,0,84,0,0.0,0.0,0.0,496.0777,167.96677,83.80191,1451.4692,1368.6505,677.87476,1.8165408E-4,1.489804E-4
20,0,69,0,0.0,0.0,0.0,594.0477,310.87598,155.33054,1064.6813,1373.6233,681.2953,6.2772643E-4,1.4229066E-4
21,0,52,0,0.0,0.0,0.0,543.3404,242.65663,121.27463,1082.0336,1392.2397,694.39764,5.265627E-4,1.3169627E-4
22,1,9,1,0.36712074,1084.7566,542.28625,372.05746,417.05463,208.44087,935.97437,1330.8796,650.69336,0.006856792,2.2971485E-4
23,1,71,0,0.40385914,933.44104,466.5397,484.48587,276.40036,138.07486,1021.38416,1360.3954,672.4786,0.006806792,2.2151646E-4
24,2,73,0,1.046196,918.50385,457.85815,508.88013,216.01913,107.90571,1012.0048,1340.489,658.5625,0.0065646106,2.7676037E-4
