Generation,num_target,num_obs,num_robotstop,dist2obj_target,dist_target,ener_target,dist2obj_obs,dist_obs,ener_obs,dist2obj_null,dist_null,ener_null,best_loss,global_loss
39,0,28,0,0.0,0.0,0.0,507.79556,198.90987,99.39549,908.23145,1305.0015,632.9853,3.7425212E-4,1.433003E-4
40,0,39,0,0.0,0.0,0.0,477.3776,291.55072,145.26247,874.98425,1318.6019,642.1978,4.7773108E-4,1.5266081E-4
41,0,57,0,0.0,0.0,0.0,357.52045,183.37906,91.5643,1038.5277,1310.2556,638.8859,3.1724555E-4,1.7213289E-4
42,0,46,0,0.0,0.0,0.0,581.0295,298.84656,149.35081,973.0714,1331.5134,651.0238,3.5743546E-4,1.4080059E-4
43,1,34,1,0.59113693,1137.6721,568.7258,499.13602,305.15173,152.47256,979.3877,1321.791,645.5534,0.0065935496,2.0028194E-4
44,0,37,0,0.0,0.0,0.0,526.47736,330.2859,164.93863,1013.2542,1295.5983,627.2473,2.805331E-4,1.336817E-4
45,0,44,0,0.0,0.0,0.0,538.989,275.96252,137.87259,766.79285,1264.7823,605.08734,3.2384542E-4,1.5820042E-4
46,0,37,0,0.0,0.0,0.0,437.70065,283.82047,141.80893,652.0554,1241.3721,588.81537,5.225996E-4,1.8210548E-4
47,0,75,0,0.0,0.0,0.0,416.54132,78.60092,39.18464,1399.9697,1314.3453,638.5646,2.2561726E-4,1.613318E-4
48,0,45,0,0.0,0.0,0.0,570.66583,293.6867,146.74149,930.21497,1252.913,595.9978,3.9632505E-4,1.4319172E-4
49,0,27,0,0.0,0.0,0.0,554.16626,256.49146,128.04472,1312.6199,1289.7596,621.5074,5.1972835E-4,1.19705874E-4
50,0,46,0,0.0,0.0,0.0,350.05466,214.01729,106.45557,893.7819,1204.9707,563.2729,3.7241448E-4,1.7619028E-4
51,0,47,0,0.0,0.0,0.0,326.83572,189.45975,94.27514,931.6151,1250.908,595.72986,3.51296E-4,1.8390088E-4
52,0,43,0,0.0,0.0,0.0,389.3011,238.62021,119.03521,787.2578,1157.5105,532.94293,3.2080334E-4,1.7646779E-4
53,0,35,0,0.0,0.0,0.0,486.76562,384.6819,191.71686,549.6648,1241.1562,587.4157,0.0011562826,2.4642787E-4
54,0,44,0,0.0,0.0,0.0,594.4556,266.54724,133.17894,745.8646,1287.867,618.3885,7.844939E-4,1.6618724E-4
55,1,25,0,1.0492649,1092.0,546.0,544.1021,251.04666,125.01597,776.8877,1304.2979,630.94135,0.0062413216,2.1449018E-4
56,0,43,0,0.0,0.0,0.0,409.51025,349.67206,174.69965,810.3322,1258.7637,598.20447,6.3813553E-4,1.781904E-4
57,0,46,0,0.0,0.0,0.0,466.53125,402.29135,201.04367,833.926,1314.1893,637.76355,8.8090304E-4,1.7713834E-4
58,0,60,0,0.0,0.0,0.0,356.41763,251.81898,125.21731,808.97,1284.7803,619.9684,3.0162447E-4,1.8503019E-4
59,0,38,0,0.0,0.0,0.0,410.48447,348.62332,174.20256,618.23615,1300.6293,630.0935,8.056287E-4,2.1951612E-4
60,0,66,0,0.0,0.0,0.0,466.88284,98.46943,48.96892,770.8117,1211.3414,569.6127,4.026978E-4,1.7110034E-4
61,0,28,0,0.0,0.0,0.0,457.0026,378.93854,189.2108,784.7903,1287.51,618.5217,7.8778766E-4,1.6534561E-4
62,1,44,0,0.5315037,852.0,426.0,364.61548,291.63782,144.83589,566.9404,1190.9177,556.6999,0.0067609595,3.1879626E-4
63,1,32,0,1.2057819,831.9407,415.94244,355.0575,328.63885,163.84836,616.33575,1241.7831,587.74225,0.006505175,2.9117533E-4
64,1,63,0,1.0979767,1013.87115,506.76556,517.6406,390.32706,195.09175,903.73755,1286.9868,617.62805,0.006168239,2.3735862E-4
65,0,55,0,0.0,0.0,0.0,470.2728,135.05254,66.04608,679.17834,1076.7286,479.16876,3.001881E-4,1.7156158E-4
66,1,50,0,0.9975281,1046.834,523.3477,295.78522,420.48578,210.16339,408.86902,1325.123,646.062,0.006342823,3.6960558E-4
67,1,38,0,1.1837349,1077.0,538.5,397.85126,606.0946,302.99524,357.03314,1356.6223,669.01544,0.006475363,3.5603467E-4
68,0,77,0,0.0,0.0,0.0,518.93744,175.4424,87.61958,487.1934,1328.2621,647.6931,9.854881E-4,2.0017894E-4
69,0,16,0,0.0,0.0,0.0,585.95465,469.50455,234.59612,954.9745,1337.969,655.4791,0.0028914562,1.6306652E-4
70,0,58,0,0.0,0.0,0.0,520.46014,187.40594,93.52656,681.6852,1305.2139,631.9269,8.403514E-4,1.860903E-4
71,1,27,0,0.4632616,860.7686,430.2954,279.54852,570.3198,284.9011,556.54224,1323.1714,645.32117,0.006775801,3.059383E-4
72,0,32,0,0.0,0.0,0.0,521.4018,189.32784,94.50855,949.6239,1306.0564,633.6295,3.7574887E-4,1.3577675E-4
73,0,21,0,0.0,0.0,0.0,351.75342,281.15112,139.89856,541.2702,1072.0167,478.42545,2.7524141E-4,2.0929577E-4
74,0,35,0,0.0,0.0,0.0,490.33945,197.50845,98.371185,693.71484,1311.0753,636.1655,6.4773136E-4,1.7424043E-4
75,0,14,0,0.0,0.0,0.0,534.75433,458.2199,229.04655,620.4463,1313.8031,638.5432,0.001248062,2.1364215E-4
76,5,52,1,0.8734188,941.1457,470.5499,476.25735,307.63092,153.52911,523.374,1309.3579,634.942,0.0068759955,5.400528E-4
77,0,21,0,0.0,0.0,0.0,444.0984,244.56854,122.14517,538.8946,1280.7582,615.61646,0.0010899107,2.2444961E-4
78,1,33,0,1.2312984,1371.6886,680.80853,506.10416,293.96594,146.82065,662.8594,1300.4423,630.99084,0.006321749,2.7833896E-4
79,1,34,1,0.8053694,1016.0,508.0,496.56693,385.09912,192.38911,456.66425,1342.826,659.71423,0.0064271144,3.876019E-4
80,2,23,0,0.9296856,1104.3452,552.0079,488.1684,531.72266,265.70743,474.01804,1384.9701,688.4993,0.0066809333,5.006376E-4
81,1,16,0,0.99833965,863.2092,431.33093,485.2882,240.88486,120.2427,785.8171,1364.542,671.72284,0.0064940774,2.0910952E-4
82,0,54,0,0.0,0.0,0.0,534.16296,227.06029,113.41294,753.19464,1350.6594,662.8934,0.0015994315,1.6834615E-4
83,2,14,1,1.0699911,1242.5559,620.67487,413.233,297.5097,148.52103,709.96686,1316.3759,642.49915,0.006557258,3.5884496E-4
84,0,42,0,0.0,0.0,0.0,573.895,326.02786,162.8532,557.4822,1165.5981,539.9217,0.0011255747,1.9307248E-4
85,1,27,1,0.7447138,1116.6497,558.21106,359.41296,153.9628,76.71117,560.2971,1173.1107,544.75903,0.0065646735,2.819249E-4
86,1,19,0,0.4109125,1247.0,623.5,601.0202,516.86,258.33438,696.84357,1358.031,669.5312,0.0067984066,2.554906E-4
87,0,33,0,0.0,0.0,0.0,551.96045,390.60666,195.20143,538.7308,1209.6617,570.67566,0.0011735393,2.0081716E-4
88,5,18,0,1.0398872,1018.50525,508.38858,363.2736,473.47894,236.08919,414.09637,1388.9159,692.1087,0.0066506057,5.669144E-4
89,0,36,0,0.0,0.0,0.0,526.82544,419.738,209.58466,875.0052,1381.7809,686.6953,0.0014241886,2.0630257E-4
90,2,29,0,0.9092202,886.96606,443.46722,244.57957,771.6971,385.24036,311.18484,1375.7966,683.1266,0.006683903,5.093682E-4
91,1,27,0,1.1560555,1367.0,683.5,549.7759,499.1571,249.48683,658.57446,1363.5853,673.50037,0.00636904,2.8307384E-4
92,3,16,2,0.79522353,1084.7865,541.34644,360.54297,450.36957,225.03159,445.10754,1346.3109,662.96246,0.0068074986,5.079327E-4
93,1,27,0,0.5575199,1213.8917,606.8976,562.0297,275.20856,137.3299,582.24554,1352.6279,666.3879,0.0067562913,2.891248E-4
94,0,64,0,0.0,0.0,0.0,567.8818,241.51433,120.6651,497.52768,1392.0457,694.27466,4.945815E-4,1.8235721E-4
95,0,18,0,0.0,0.0,0.0,584.21295,352.73288,175.83658,750.2122,1230.3185,585.68835,4.554935E-4,1.5055972E-4
96,0,16,0,0.0,0.0,0.0,377.21503,305.57706,152.29329,623.6816,1294.6527,628.8651,0.0013593119,2.2903197E-4
97,3,73,1,0.622379,1215.6666,607.8333,444.5463,100.39861,50.121155,611.72845,1377.3188,684.39087,0.0067892545,3.8838643E-4
98,0,59,0,0.0,0.0,0.0,580.65094,281.53436,140.6808,860.24066,1366.7876,675.9118,5.7116436E-4,1.5687592E-4
99,0,53,0,0.0,0.0,0.0,527.50574,210.0254,104.88272,754.98553,1357.5999,669.4679,7.541763E-4,1.7113611E-4
100,1,13,0,0.71232605,897.6733,448.72665,371.34174,298.01117,148.46974,754.18286,1314.1241,640.4317,0.0066838223,2.584286E-4
